Cytoplasm_Texture_GaborY_CorrTub_10	Cytoplasm_Texture_GaborX_CorrTub_10	Nuclei_Zernike_6_6	Cells_Texture_GaborX_CorrTub_10	Nuclei_Zernike_4_4	Cells_Texture_GaborY_CorrTub_10	Cytoplasm_Zernike_1_1	Cytoplasm_AreaShape_Extent	Cytoplasm_Intensity_MassDisplacement_CorrActin	Nuclei_Texture_GaborY_CorrTub_10	Cytoplasm_Zernike_0_0	Cytoplasm_Texture_GaborY_CorrActin_10	Nuclei_Zernike_8_8	Cytoplasm_Texture_GaborX_CorrActin_10	Cytoplasm_AreaShape_Solidity	Cytoplasm_Intensity_MassDisplacement_CorrTub	Nuclei_Texture_GaborX_CorrTub_10	Cytoplasm_AreaShape_FormFactor	Cells_Neighbors_NumberOfNeighbors_3	Cells_Neighbors_NumberOfNeighbors_10	Cytoplasm_AreaShape_Area	Cells_Intensity_MassDisplacement_CorrActin	Cytoplasm_Zernike_2_2	Cells_Texture_Contrast_CorrTub_10	Nuclei_Intensity_StdIntensity_CorrTub	Cytoplasm_Texture_Contrast_CorrTub_10	Nuclei_Zernike_4_0	Cells_Texture_DifferenceVariance_CorrTub_10	Cytoplasm_Texture_Entropy_CorrActin_3
1.55856	1.2971	0.813043	1.73591	0.675753	2.23894	0.0414919	0.0425598	0.28542	1.67433	0.0946502	0.461728	0.217707	0.477212	0.0554012	1.1745	1.36517	-0.0023994	0.5	0.375	0.0803126	0.16453	0.258998	0.400065	0.898547	0.310089	0.0898252	0.4649	0.904553
1.16869	0.232351	0.881364	0.0986895	0.41627	1.32931	0.626929	0.779106	0.425639	0.819055	0.635352	0.301361	0.948886	0.189479	0.7176	0.622165	0.319806	0.179125	0.25	0.125	0.587776	0.527014	0.524957	0.264888	0.826215	0.0971932	0.312889	0.653744	0.53909
1.36259	0.645857	0.283562	0.675331	1.32881	1.09516	0.439968	0.440574	0.0274269	0.679633	0.481408	0.50594	0.457339	0.270034	0.453688	0.559514	0.798027	0.471607	0.25	0.25	0.0451992	0.0321216	0.12646	0.834473	0.499279	0.490229	0.56077	0.701468	0.740915
0.226305	0.249609	0.690743	0.400359	1.09677	0.297884	0.43693	0.714356	0.158558	0.415317	0.567823	0.106809	0.387237	0.126636	0.745429	0.16613	0.597282	0.732491	0.5	0.5	0.0698533	0.205571	0.273097	0.302608	0.348346	0.126259	0.0807548	0.460555	0.396156
0.0418662	0.00946816	0.421412	0.00776226	0.323781	0.0458867	0.469289	0.527648	0.103292	0.0611618	0.403724	0.413496	2.0297	0.310655	0.745439	0.136117	0.0558367	0.598764	0.125	0.125	0.195365	0.136235	0.698154	0.30255	-0.0713635	0.247829	-0.0138162	0.440018	0.642259
1.52923	0.575209	0.79259	0.821731	0.880323	1.28259	-0.0813751	0.0429059	2.4727	0.464918	-0.0259944	2.25624	0.841043	2.49428	0.000465994	1.90958	0.884883	-0.113774	0.625	0.5	0.0203583	0.620021	0.162814	0.952301	0.761188	0.160986	0.16332	0.915156	0.621345
0.613489	1.68871	0.410971	1.6067	0.275708	0.662247	0.211012	0.287066	0.467075	0.774627	0.24501	0.52759	0.387611	0.32414	0.204218	0.211048	1.47664	0.222121	0.25	0.25	0.0373547	0.181782	0.38526	0.837873	1.01071	-0.0228967	0.256907	0.826635	0.341639
0.393645	0.559162	-0.027461	0.814928	0.394742	0.51832	0.22386	0.506197	0.146277	0.194606	0.355493	0.157859	1.67844	0.534293	0.848523	0.679255	0.672868	0.502672	0.125	0	0.217965	0.188688	0.515539	0.17473	0.363323	0.0705586	0.0439701	0.496957	0.430413
0.4005	1.4255	0.250306	1.51038	0.226468	0.408935	0.561581	0.396654	0.0654246	0.575756	0.562723	0.240526	0.353107	0.483493	0.539333	1.14669	1.31735	0.406428	0.125	0	0.213669	0.109333	0.113655	0.445358	1.39399	0.0681022	0.663694	0.923028	0.910342
0.440939	1.73547	0.511721	1.62849	0.311518	0.600686	0.300989	0.401084	0.236943	0.54247	0.351832	1.01995	0.707915	1.52262	0.382377	0.608236	1.44068	0.432845	0.25	0.125	0.00616352	0.078959	0.26988	1.45937	0.880518	1.35843	0.174018	0.503015	0.821123
