Cytoplasm_Texture_GaborY_CorrTub_10	Cytoplasm_Texture_GaborX_CorrTub_10	Nuclei_Zernike_6_6	Cells_Texture_GaborX_CorrTub_10	Nuclei_Zernike_4_4	Cells_Texture_GaborY_CorrTub_10	Cytoplasm_Zernike_1_1	Cytoplasm_AreaShape_Extent	Cytoplasm_Intensity_MassDisplacement_CorrActin	Nuclei_Texture_GaborY_CorrTub_10	Cytoplasm_Zernike_0_0	Cytoplasm_Texture_GaborY_CorrActin_10	Nuclei_Zernike_8_8	Cytoplasm_Texture_GaborX_CorrActin_10	Cytoplasm_AreaShape_Solidity	Cytoplasm_Intensity_MassDisplacement_CorrTub	Nuclei_Texture_GaborX_CorrTub_10	Cytoplasm_AreaShape_FormFactor	Cells_Neighbors_NumberOfNeighbors_3	Cells_Neighbors_NumberOfNeighbors_10	Cytoplasm_AreaShape_Area	Cells_Intensity_MassDisplacement_CorrActin	Cytoplasm_Zernike_2_2	Cells_Texture_Contrast_CorrTub_10	Nuclei_Intensity_StdIntensity_CorrTub	Cytoplasm_Texture_Contrast_CorrTub_10	Nuclei_Zernike_4_0	Cells_Texture_DifferenceVariance_CorrTub_10	Cytoplasm_Texture_Entropy_CorrActin_3
0.049903	0.2064	0.30651	0.17888	0.46794	0.045555	0.4095	0.71666	0.26392	0.15018	0.62178	0.045092	0.079376	0.031122	0.68834	0.29439	0.09871	0.36282	0.14286	0.125	0.57123	0.36221	0.42712	0.38575	0.12724	0.38245	0.82055	0.39463	0.48173
0.12135	0.10787	0.31796	0.091848	0.52803	0.12007	0.38825	0.55022	0.038288	0.1902	0.55623	0.030489	0.21642	0.061602	0.61884	0.038656	0.15316	0.21013	0.14286	0.125	0.57345	0.031462	0.33928	0.21527	0.15826	0.22717	0.56665	0.18605	0.52985
0.11743	0.061748	0.54633	0.038639	0.091153	0.09836	0.42088	0.20409	0.24791	0.10023	0.23995	0.050716	0.45025	0.12888	0.4215	0.10024	0.07101	0.22168	0	0	0.56014	0.21464	0.77404	0.10019	0.18578	0.067561	0.62064	0.13723	0.39564
0.03431	0.17533	0.29032	0.17165	0.076434	0.052313	0.89808	0.94915	0.12759	0.07401	0.93859	0.060591	0.33887	0.12569	0.92739	0.11656	0.12798	0.49757	0.14286	0.125	1.0211	0.12775	0.36124	0.10561	0.064192	0.11409	0.64384	0.073989	0.49156
0.11396	0.074539	0.42234	0.082463	0.24372	0.12663	0.83047	0.77016	0.15634	0.060695	0.76934	0.086718	0.23663	0.055758	0.93381	0.0056643	0.061139	0.88665	0	0	0.53215	0.14288	0.62663	0.28068	0.11773	0.32116	0.61091	0.3299	0.46207
0.36031	0.36588	0.28998	0.23168	0.30603	0.27422	0.17378	0.38617	0.24815	0.15598	0.31784	0.31882	0.60762	1.5544	0.42544	0.18808	0.29546	0.32603	0.57143	0.5	0.087599	0.15017	0.49707	0.24924	0.73416	-0.051057	0.60212	0.37989	0.87529
0.076863	0.25844	0.12322	0.31795	0.26175	0.072742	0.3807	0.34821	0.052893	0.23685	0.42575	0.13849	0.27518	0.21171	0.47079	0.069725	0.029726	0.32026	0.42857	0.375	0.5156	0.026388	0.02061	0.47953	0.21597	0.56533	0.24979	0.69347	0.70371
0.29147	0.047314	0.29986	0.029233	0.56831	0.37801	0.80055	0.78747	0.21069	0.078945	0.72771	0.049795	0.14401	0.26228	0.60359	0.36761	0.11976	0.25539	0.42857	0.375	0.99804	0.26234	0.74676	0.18337	0.14523	0.19027	0.56477	0.29552	0.27506
0.032571	0.10819	0.39441	0.11815	0.28096	0.070624	0.72324	0.90221	0.0085988	0.12228	0.654	0.0081521	0.53488	0.085051	0.70796	0.029073	0.081901	0.70312	0.57143	0.5	0.091182	0.015285	0.59491	0.32812	0.081735	0.28072	0.17894	0.29707	0.73348
0.090863	0.073246	1.101	0.06525	1.0247	0.094372	0.80709	0.67967	0.21949	0.1383	0.80114	0.31856	0.37711	0.12191	0.55796	0.042142	0.1279	0.51191	0.42857	0.375	0.079237	0.18312	0.77215	0.40775	0.096512	0.41649	0.10174	0.36142	0.57033
0.034139	0.026862	0.56334	0.026051	0.30103	0.090228	0.43906	0.61358	0.090061	0.15634	0.41375	0.1753	0.63949	0.021711	0.46727	0.067613	0.089264	0.3029	0.28571	0.25	0.51355	0.062694	0.46211	0.088464	0.193	0.10423	-0.007834	0.10619	0.24082
0.071311	0.050258	0.36453	0.07496	0.69172	0.081003	0.10348	0.40011	0.051266	0.1314	-0.0025905	0.10764	0.26661	0.10797	0.6066	0.050091	0.043859	0.24109	0.57143	0.5	0.28112	0.03557	0.30478	0.13068	0.11702	0.13799	0.59983	0.15035	0.53834
0.19538	0.16864	0.17976	0.15583	0.5824	0.2374	0.7205	0.61064	0.084262	0.31677	0.61612	0.14303	0.08151	0.054894	0.75939	0.05964	0.11232	0.39765	0.28571	0.25	0.59905	0.054872	0.89399	0.16618	0.28473	0.17433	0.51074	0.20098	0.37031
0.035922	0.055623	0.84731	0.078113	0.78576	0.05096	0.43916	0.71521	0.090354	0.14086	0.7145	0.21148	0.66444	0.20603	0.68724	0.13091	0.07245	0.4714	0.42857	0.375	0.31986	0.12797	0.17237	0.23022	0.09639	0.23985	0.27836	0.13373	0.48362
0.0022123	0.047108	0.27753	0.023319	0.27112	0.032013	0.40758	0.37654	0.083244	0.07113	0.50947	0.090981	0.32708	0.04293	0.53576	0.065294	0.13185	0.42259	0.14286	0.125	0.38778	0.055241	-0.069852	0.094668	0.14355	0.12783	0.72326	0.092697	0.64623
0.12706	0.027547	0.37876	0.076295	0.59176	0.16376	0.71204	0.91284	0.016338	0.28798	0.96849	0.23083	0.095672	0.040401	0.78295	0.1881	0.13996	0.67925	0.28571	0.25	0.43488	0.050375	0.72333	0.2384	0.16163	0.25891	0.66157	0.39779	0.75364
0.067021	0.033972	0.064281	0.025359	0.050664	0.063194	1.0055	0.99353	0.13839	0.16807	1.0217	0.067331	0.1374	0.041872	0.93227	0.086866	0.12379	0.2708	0.14286	0.125	1.2102	0.14843	0.28022	0.12755	0.10366	0.14209	0.31108	0.07125	0.52018
