Cytoplasm_Texture_GaborY_CorrTub_10	Cytoplasm_Texture_GaborX_CorrTub_10	Nuclei_Zernike_6_6	Cells_Texture_GaborX_CorrTub_10	Nuclei_Zernike_4_4	Cells_Texture_GaborY_CorrTub_10	Cytoplasm_Zernike_1_1	Cytoplasm_AreaShape_Extent	Cytoplasm_Intensity_MassDisplacement_CorrActin	Nuclei_Texture_GaborY_CorrTub_10	Cytoplasm_Zernike_0_0	Cytoplasm_Texture_GaborY_CorrActin_10	Nuclei_Zernike_8_8	Cytoplasm_Texture_GaborX_CorrActin_10	Cytoplasm_AreaShape_Solidity	Cytoplasm_Intensity_MassDisplacement_CorrTub	Nuclei_Texture_GaborX_CorrTub_10	Cytoplasm_AreaShape_FormFactor	Cells_Neighbors_NumberOfNeighbors_3	Cells_Neighbors_NumberOfNeighbors_10	Cytoplasm_AreaShape_Area	Cells_Intensity_MassDisplacement_CorrActin	Cytoplasm_Zernike_2_2	Cells_Texture_Contrast_CorrTub_10	Nuclei_Intensity_StdIntensity_CorrTub	Cytoplasm_Texture_Contrast_CorrTub_10	Nuclei_Zernike_4_0	Cells_Texture_DifferenceVariance_CorrTub_10	Cytoplasm_Texture_Entropy_CorrActin_3
0.25613	0.23629	0.52391	0.038632	0.19252	0.2332	0.22644	0.5334	0.1918	-0.0019683	0.45852	0.31134	0.55003	0.76261	0.66969	0.07463	0.25884	0.74921	-0.125	-0.125	0.12966	0.15979	0.49535	0.51001	0.24291	0.6161	1.1116	0.355	0.90773
0.708	0.48374	0.32096	0.35807	0.94069	0.7317	0.63285	0.45145	0.19014	0.52268	0.46206	0.23467	0.18655	0.30298	0.53426	0.15811	0.30132	0.53713	-0.125	-0.125	0.29737	0.1373	0.5567	0.29141	0.37297	0.26924	0.79144	0.27339	0.73974
0.15062	0.36786	0.049971	0.53652	0.068118	0.17309	0.24881	0.74735	0.041168	0.097624	0.43783	0.15062	0.11967	0.52666	0.52968	0.040836	0.34348	0.58686	0	0	0.17016	0.028166	0.91833	0.082783	0.40271	-0.0050207	0.81587	0.14941	0.49296
0.42463	0.1959	0.49185	0.098049	0.74877	0.33367	0.42527	0.43095	0.082905	0.24723	0.45487	0.42848	0.31527	0.43171	0.39854	0.08577	0.10866	0.61384	0.375	0.375	0.18439	0.071281	0.43969	0.22334	0.19615	0.16081	0.852	0.21079	0.47033
0.13636	0.37561	0.10464	0.16368	0.31377	0.076538	0.43183	0.55841	0.075685	0.11074	0.45104	0.13501	0.16735	0.26414	0.56077	0.24203	0.30548	0.56786	0	0	0.20307	0.052881	0.73229	0.0374	0.28929	0.0054123	0.75931	0.05239	0.61334
0.12668	0.54397	0.23398	0.4206	0.45047	0.15732	0.59133	0.45175	0.074798	0.35158	0.53671	0.19788	0.48619	0.28025	0.53958	0.091473	0.23692	0.025203	0.25	0.25	0.43772	0.0844	0.34364	0.19284	0.3501	0.092909	0.51395	0.20044	0.47807
0.36739	0.27937	0.10071	0.35578	0.13101	0.23294	0.20607	0.019346	0.39453	0.23076	0.18011	0.57003	0.067174	0.36241	0.096769	0.1549	0.059827	0.18105	0.25	0.25	0.084359	0.17013	0.41535	0.29653	0.22892	0.26855	0.41557	0.31002	0.54591
0.36414	0.38735	0.12303	0.23409	0.068082	0.28134	0.35285	0.53978	0.12331	0.11131	0.24668	0.31082	0.37581	0.37143	0.56794	0.25412	0.18652	0.37435	0.5	0.5	0.17367	0.1415	0.5815	0.60039	0.27465	0.44734	0.41818	0.6025	0.80964
0.15837	0.04889	0.22103	0.16772	0.23825	0.066314	0.62906	0.66142	0.093254	0.15208	0.76199	0.15968	0.046019	0.14216	0.70057	0.070427	0.11554	0.72934	-0.125	-0.125	0.39242	0.081816	0.51677	0.58904	0.1934	0.47468	0.93044	0.45703	0.51996
0.64075	0.40995	0.81332	0.55979	0.75229	0.42005	0.027503	-0.11361	0.11843	0.083445	-0.053342	0.18915	0.98889	0.63363	-0.19362	0.38717	0.40311	-0.091688	0.5	0.625	0.018162	0.026983	0.15481	0.35761	0.28847	0.66805	0.31766	0.25761	0.58309
0.839	0.48616	0.12851	0.56098	0.7135	0.58529	0.37337	0.23702	0.4068	0.14849	0.22864	2.8327	0.68751	0.75468	0.18148	0.030778	0.57127	0.21965	0.25	0.25	0.029071	0.14702	0.36233	0.39768	0.34736	0.18443	0.37943	0.27671	0.55921
0.2764	0.50446	0.32063	0.5279	1.1925	0.23647	-0.011815	0.20686	0.25075	0.13502	-0.064679	0.66906	0.59675	0.41372	0.23546	0.12689	0.44234	0.028581	0.375	0.375	0.098967	0.10091	0.54342	0.20029	0.20547	0.19334	0.4295	0.16088	0.096676
0.24895	0.05726	0.64183	0.10415	0.1093	0.14745	0.37066	1.2092	0.037161	0.30622	0.34904	0.037516	0.64332	0.12605	0.94498	0.038912	0.25515	0.45342	0.125	0.125	0.14131	0.04878	0.63118	0.3448	0.25352	0.27575	0.34935	0.28728	0.77817
0.27313	0.10564	1.3246	0.082778	1.1632	0.16563	0.55765	0.49415	0.067256	0.062486	0.50489	0.19674	0.96994	0.030706	0.72021	0.027868	0.096206	0.17554	0.25	0.25	1.1509	0.053301	0.57825	0.090995	0.18892	0.089257	0.17078	0.068122	0.46364
0.0093918	0.3727	0.16995	0.46607	0.28965	0.22282	0.38627	0.80637	0.63254	0.41995	0.33787	0.16674	0.21532	0.084792	0.86619	0.46976	0.34627	0.50768	0.125	0.125	0.43624	0.51667	0.58687	0.045466	0.31772	0.17956	0.45221	0.021268	0.86845
0.34968	0.096514	0.2346	0.1425	0.34755	0.23676	0.16934	0.34241	0.12248	0.012928	0.16694	0.13534	0.4623	0.34217	0.4546	0.24259	0.12836	0.21808	0.25	0.375	0.34268	0.036486	0.75585	0.1458	0.32977	0.070531	0.76954	0.13393	0.77018
0.11787	0.43527	0.17072	0.59993	0.099924	0.063919	0.02525	0.39264	0.068789	0.12454	0.13767	0.06947	0.35285	0.21677	0.53115	0.11118	0.22956	0.4489	0.125	0.125	0.19198	0.023393	0.64417	0.12326	0.20238	0.040137	0.59989	0.13885	0.58412
0.277	0.21993	0.60979	0.12318	0.092437	0.35546	0.45927	0.19851	0.10502	0.046847	0.33102	0.064276	0.58092	0.051067	0.37622	0.20153	0.1771	0.35875	0	0	0.081031	0.074967	0.51776	0.30875	0.29147	0.46381	0.36183	0.34443	0.22758
0.37536	0.73471	0.94285	0.63996	0.47779	0.11079	0.6488	0.61872	0.10195	0.45278	0.733	0.10853	0.49399	0.11354	0.5777	0.12	0.6813	0.61344	0.125	0.125	0.18902	0.074127	0.16698	0.4786	0.40322	0.19771	0.63872	0.55108	0.69039
0.50263	0.28017	0.45508	0.27908	-0.0041051	0.42514	0.68009	0.55285	0.070275	0.42617	0.53065	0.25251	0.17551	0.29299	0.52553	0.02891	0.21816	0.64052	0	0	0.29904	0.045807	0.53118	0.31037	0.20582	0.44957	0.70787	0.26659	0.56416
0.4223	0.43717	0.042973	0.33904	0.35565	0.38278	0.19131	0.26156	0.14422	0.45613	0.2866	0.13804	0.21673	0.14862	0.42999	0.18244	0.14006	0.48922	0	0	0.10193	0.098609	0.45941	0.32	0.48471	0.34137	0.72191	0.21704	0.37833
0.8962	0.42715	0.40742	0.27429	0.82884	0.61886	0.17142	0.24356	0.26044	0.25908	0.053428	0.11834	-0.00024143	0.13095	0.5911	0.070465	0.090979	0.29392	-0.125	-0.125	0.27075	0.18369	0.51759	0.20517	0.26549	0.16681	0.12298	0.19524	0.23934
0.35408	0.21928	0.15774	0.2533	0.067068	0.48926	0.92747	0.60034	0.096763	0.30614	0.70941	0.40864	0.20005	0.15559	0.60631	0.053943	0.16685	0.78946	-0.125	-0.125	0.15869	0.06044	0.66563	0.32764	0.23537	0.385	0.51781	0.28245	0.91225
0.03029	0.13864	0.65142	0.15524	0.16457	0.025602	0.54919	0.35094	0.13962	0.14838	0.54573	0.076429	0.78045	0.10152	0.69006	0.06327	0.30815	0.48898	0.125	0.125	0.41276	0.097298	0.19557	0.34025	0.25688	0.2373	0.66162	0.32591	0.68075
0.081147	1.0312	0.14843	1.0809	0.52304	0.21038	0.15104	0.45412	0.040715	0.065362	0.34001	0.049645	0.41383	0.16722	0.57579	0.028596	0.56448	0.48	0	0	0.29534	0.018235	0.62734	0.77373	0.34464	0.41484	0.4496	0.70781	0.58144
0.023109	0.23848	0.11167	0.088599	0.28582	0.045251	0.48882	0.25768	0.11942	0.11873	0.30547	0.22472	0.29545	0.49837	0.70098	0.081169	0.21697	0.47936	0.25	0.25	0.30274	0.16683	1.0578	0.26081	0.22669	0.17697	0.74527	0.1994	0.88592
0.11897	0.18469	0.34496	0.20355	0.15757	0.053471	0.37905	0.56897	0.17928	0.16299	0.5605	0.54202	0.18593	0.16629	0.59808	0.058551	0.071301	0.52215	0	0	0.21324	0.049915	0.58907	0.55484	0.20662	0.67862	0.59736	0.64638	0.91484
0.086189	0.91825	0.43402	1.0368	1.0902	0.10712	0.32703	0.38037	0.094671	0.24437	0.20701	0.3356	0.8085	0.25848	0.42923	0.13238	0.64772	0.39	0.125	0.375	0.39741	0.055954	0.44323	0.36695	0.43091	0.22846	0.099777	0.38705	0.42307
0.39609	0.2045	0.34605	0.50681	0.31237	0.59084	0.26431	0.26079	0.003875	0.52317	0.34386	0.23522	0.17595	0.25423	0.48017	0.098665	0.34765	0.45347	0.125	0.125	0.15943	0.036133	0.10185	0.33725	0.38165	0.37864	0.79531	0.27457	0.71615
0.31264	0.10454	0.48499	0.41923	0.35649	0.035483	0.60652	0.4178	0.093646	0.2412	0.53307	0.19583	0.30113	0.22972	0.29177	0.10767	0.47218	0.24205	0.25	0.25	0.21472	0.056673	0.47971	0.19394	0.36312	0.17191	0.80817	0.19394	0.5434
0.041178	0.22531	0.098605	0.16172	0.46617	0.12582	0.8596	0.73769	0.1392	0.20798	0.66617	0.15904	0.45528	0.07299	0.53742	0.064272	0.052049	0.62823	0.125	0.125	0.18513	0.11522	0.70875	0.11385	0.29718	0.22186	0.5855	0.12894	0.49562
