Cytoplasm_Texture_GaborY_CorrTub_10	Cytoplasm_Texture_GaborX_CorrTub_10	Nuclei_Zernike_6_6	Cells_Texture_GaborX_CorrTub_10	Nuclei_Zernike_4_4	Cells_Texture_GaborY_CorrTub_10	Cytoplasm_Zernike_1_1	Cytoplasm_AreaShape_Extent	Cytoplasm_Intensity_MassDisplacement_CorrActin	Nuclei_Texture_GaborY_CorrTub_10	Cytoplasm_Zernike_0_0	Cytoplasm_Texture_GaborY_CorrActin_10	Nuclei_Zernike_8_8	Cytoplasm_Texture_GaborX_CorrActin_10	Cytoplasm_AreaShape_Solidity	Cytoplasm_Intensity_MassDisplacement_CorrTub	Nuclei_Texture_GaborX_CorrTub_10	Cytoplasm_AreaShape_FormFactor	Cells_Neighbors_NumberOfNeighbors_3	Cells_Neighbors_NumberOfNeighbors_10	Cytoplasm_AreaShape_Area	Cells_Intensity_MassDisplacement_CorrActin	Cytoplasm_Zernike_2_2	Cells_Texture_Contrast_CorrTub_10	Nuclei_Intensity_StdIntensity_CorrTub	Cytoplasm_Texture_Contrast_CorrTub_10	Nuclei_Zernike_4_0	Cells_Texture_DifferenceVariance_CorrTub_10	Cytoplasm_Texture_Entropy_CorrActin_3
0.0439872	0.10264	0.0702516	0.104325	0.118072	0.0331408	0.738211	0.639538	1.25252	0.0974585	0.738438	0.218859	0.183245	0.163183	0.75054	0.484486	0.144664	0.425028	-0.125	0	0.614781	1.50012	0.51037	0.239559	0.037429	0.252595	0.332178	0.210949	0.690786
0.0662214	0.113592	0.083642	0.141377	0.376398	0.0989635	0.597019	0.577939	0.165693	0.0560177	0.58725	0.00906593	0.281679	-0.00825149	0.838328	0.0576046	0.0866199	0.615299	0	0	0.737565	0.15783	0.380627	0.224341	0.0531985	0.226803	1.09614	0.194459	0.410699
0.166325	0.216265	0.494729	0.215811	0.836292	0.144677	0.0543862	0.454582	0.190089	0.0985517	0.3452	0.40829	0.0636401	0.148274	0.504022	0.111482	0.150593	0.320782	0.125	0.125	0.216382	0.246527	0.627985	0.285538	0.107727	0.34544	0.030543	0.261246	0.235853
0.148739	0.265977	0.5996	0.207132	0.370959	0.321915	0.293225	0.460556	0.0284366	0.354002	0.364432	0.302677	0.602344	0.2041	0.613028	0.22627	0.228654	0.385334	0.25	0.25	0.274234	0.0690493	0.394827	0.187475	0.164268	0.167695	0.0946447	0.219013	0.742533
0.386289	0.262024	0.676229	0.292027	0.827566	0.264552	0.366062	0.666692	0.0421401	0.124509	0.421562	0.157366	0.0532136	0.0263146	0.802357	0.0467836	0.209855	0.569912	0.125	0.125	0.110695	0.0718547	0.425457	0.293295	0.125198	0.125756	0.147211	0.288077	0.789898
0.118879	0.29344	0.0426277	0.246344	0.537897	0.0550986	0.387607	0.354316	0.0626665	0.0647655	0.307463	0.160257	0.769735	0.0758874	0.58875	0.161474	0.158043	0.347421	0.375	0.375	0.570572	0.0368341	0.562384	0.18799	0.0411387	0.193633	0.185844	0.150501	0.292291
0.326244	0.840802	0.0560407	0.743402	0.339128	0.309955	0.0886844	0.0426093	0.131005	0.725003	0.122829	0.317927	0.350147	1.16682	0.125857	0.196333	0.34229	0.0721087	0.125	0.25	0.0763296	0.188522	0.0620676	0.606754	0.299527	0.444789	0.544175	0.615639	0.535184
1.09283	0.568655	0.290384	0.421815	0.396308	0.920773	0.272743	0.275819	0.101742	1.12818	0.284135	0.525686	0.120571	0.975309	0.345953	0.31293	0.922547	0.516993	0.25	0.25	0.072703	0.105801	0.295553	0.62464	0.668892	0.0916575	0.862131	0.557073	0.917072
0.0742867	0.0507973	0.153489	0.0712824	0.605717	0.168765	0.160386	0.559861	0.524491	0.029913	0.104324	0.0347098	0.310367	0.048092	0.664237	0.157974	0.0712356	0.172592	-0.125	0	0.890914	0.579814	0.421306	0.0684775	0.0402933	0.0781023	0.37055	0.0547077	0.49628
0.0619246	0.0902216	0.0832614	0.0885538	0.14716	0.0804844	0.769138	0.819092	0.0468422	-0.00539681	0.955017	0.0073123	0.451931	0.00444756	1.01316	0.0450799	0.0568874	0.731455	0.125	0.25	1.42798	0.0604669	0.736044	0.249257	0.0615459	0.166649	0.510893	0.278954	0.277909
0.0827693	0.0799193	0.0431126	0.0784146	0.0464547	0.0457342	0.812041	0.601461	9.60691e-05	0.0740293	0.744895	0.0491845	-0.00352681	0.0314601	0.624907	0.03741	0.0312088	0.421026	0	0	0.810786	0.00418121	0.44122	0.334016	0.053099	0.274991	0.387138	0.305494	0.911238
0.0787411	0.00324228	0.2585	0.0308127	0.219661	0.0570784	0.331436	0.402517	0.3146	0.093684	0.190526	0.0433348	0.184562	0.023308	0.491217	0.136802	0.0770793	-0.0467839	0	0	0.759842	0.27364	0.598851	0.183309	0.0916811	0.169944	0.550239	0.187431	0.328425
1.60844	1.52934	0.495424	1.28598	0.13024	1.3386	0.516761	0.563008	0.167738	1.76543	0.432297	0.675821	0.583431	0.544661	0.526027	0.122106	1.70293	0.528	0	0	0.194278	0.180639	0.520465	0.438909	1.01892	0.647884	0.607928	0.406459	0.740735
0.200229	0.83267	0.277713	0.761688	0.312135	0.21193	0.296521	0.375953	0.0151578	0.0742367	0.404014	0.00432767	0.365698	0.0289564	0.471278	0.0572452	0.0644447	0.219191	0	0	0.616853	0.0556289	0.427377	0.27281	0.104785	0.243771	0.617806	0.309137	0.0341945
0.994478	0.9338	0.162529	1.01345	0.0404106	1.00376	0.447391	0.378154	0.262626	1.47288	0.41988	0.226655	0.92109	1.00076	0.556703	0.134273	1.62176	0.506841	0.25	0.25	0.20084	0.185046	0.588648	0.435008	0.936794	0.234623	0.337815	0.472973	0.801422
0.078324	0.204048	0.677644	0.494766	0.183042	0.07955	0.445273	0.311026	0.796675	0.0665751	0.526094	0.174023	0.96648	0.722617	0.61093	0.0906856	0.137256	0.464865	0.125	0.25	0.590259	0.917723	0.545348	0.252539	0.0661706	0.129053	0.265471	0.285258	0.699274
0.199149	0.0490661	1.21	0.0137817	0.889804	0.16992	0.360628	0.155106	0.797248	0.248756	0.261914	0.302431	1.02051	0.0307752	0.166412	0.415011	0.166436	-0.0502877	0.375	0.5	1.204	0.679278	0.698862	0.134072	0.180902	0.101201	0.079922	0.122893	0.672299
0.316431	0.219817	0.717566	0.0534439	1.15527	0.583785	0.0487944	0.175293	0.422956	0.069748	0.140153	0.372642	0.370174	0.16793	0.200019	0.435671	0.0626587	0.0824557	0.125	0.25	0.26888	0.558705	0.594873	0.0809459	0.072613	0.0633178	0.522177	0.0786532	0.696077
0.217076	0.250445	0.396058	0.331526	0.447852	0.241498	0.270161	0.95657	0.0281898	0.32233	0.660871	0.0504356	0.286702	0.179528	0.95498	0.174586	0.471377	0.646845	0.125	0.25	0.371632	0.107366	0.636407	0.526542	0.0303171	0.334338	0.958945	0.567247	0.668766
0.30386	0.0849532	0.255289	0.0470328	0.701176	0.437978	0.313312	0.15316	0.00723422	0.211656	0.217259	0.284261	0.0772667	0.188744	0.204316	0.143398	0.161616	0.273294	0.125	0.125	0.122784	0.00448416	0.424969	0.422815	0.283265	0.534411	0.304625	0.452396	0.540169
0.0518476	0.505443	0.431879	0.404376	0.724657	0.0510053	0.358619	0.252925	0.0768698	0.192698	0.368031	0.0718153	0.288588	0.0765945	0.715944	0.143857	0.20252	0.453442	0.125	0.125	0.415668	0.0733713	0.659161	0.372115	0.237567	0.367821	0.104818	0.284775	0.828635
0.0754614	0.136985	0.895771	0.108141	0.841763	0.115302	0.337428	0.206711	0.111035	0.169784	0.195917	0.133796	0.67124	0.27496	0.593657	0.101767	0.0992681	0.254327	0.5	0.625	0.480082	0.169126	0.725196	0.0957957	0.086993	0.13727	0.112235	0.092785	0.393716
1.59356	1.07332	0.726648	0.744074	0.250097	1.21619	0.205631	0.257281	0.039278	1.24177	0.158875	0.119113	0.828286	0.361847	0.280025	0.357568	1.07558	0.329099	0.25	0.25	0.143852	0.064725	0.285832	0.683517	0.900495	0.683914	0.813411	0.597521	0.917679
0.071834	0.142333	0.261275	0.28853	0.427359	0.126125	0.205036	0.374768	0.314026	0.225284	0.092095	0.47245	0.267514	0.677029	0.498963	0.113396	0.371399	0.254341	0.375	0.375	0.18029	0.264264	0.513104	0.226925	0.320491	0.0956959	0.376564	0.349891	0.353718
0.650361	1.21571	0.22049	1.20315	0.917192	0.802211	0.277831	0.135123	0.0784732	0.870849	0.136208	0.403692	0.43344	0.445538	0.15734	0.196034	1.21782	0.14383	0.125	0.25	0.142298	0.0846246	0.35832	0.624944	0.731966	0.5946	0.156781	0.59519	0.771746
0.543534	0.66722	0.226996	0.623766	0.0546976	0.626062	0.383725	0.303451	0.125201	0.883053	0.447867	0.41253	0.129701	1.13778	0.472765	0.284845	1.35814	0.399851	0.125	0.125	0.505813	0.224409	0.0305199	0.198086	1.02341	0.14425	0.630187	0.313487	0.448227
0.078407	0.110323	0.06	0.0885387	0.226014	0.0788344	0.738626	1.03292	0.25743	0.074357	0.962501	0.0320316	0.243044	0.022375	1.05073	0.0900289	0.0840009	0.741957	-0.125	0.125	1.35286	0.303326	0.756044	0.102298	0.0816537	0.0735009	0.794869	0.103429	0.302022
1.29357	1.16317	0.43804	0.94109	0.347187	0.963869	0.409014	0.285317	0.327321	1.23857	0.359183	0.319865	0.764581	0.39544	0.449647	0.574993	1.449	0.494572	0.25	0.25	0.0143334	0.0634502	0.463606	0.899248	0.943987	0.105793	-0.0135435	0.610233	0.509042
0.966899	1.3802	0.471129	1.00648	0.657173	0.719759	0.522289	0.191893	0.316203	1.4191	0.374241	0.31761	0.19127	0.622264	0.233931	0.449248	1.17545	0.251494	0.25	0.25	0.0623416	0.249863	0.34333	0.809887	1.05314	0.52801	0.0480179	0.597071	0.838344
